ticker,code,name,market,exchange,universe_source,merge_code,merge_exchange,source_name,source_description,price,volume,avg_volume_30d,market_cap,pe,pb,dividend_yield,roe,debt_to_equity,gross_margin,operating_margin,profit_margin,revenue_growth,earnings_growth,return_1m,return_3m,return_6m,return_12m,volatility_1m,beta_1y,source_code,source_symbol,source_exchange,avg_turnover_30d,price_status,fundamental_fields_present,fundamental_status,data_retrieved_at_utc,price_date,price_basis,price_source,fundamental_source,eligible,rank_return_1m,rank_return_3m,rank_return_6m,rank_return_12m,rank_avg_turnover_30d,rank_volatility_1m,beta_abs,rank_beta_abs,momentum_score,risk_score,liquidity_score,pre_score,earnings_yield,rank_earnings_yield,rank_dividend_yield,rank_roe,rank_gross_margin,rank_operating_margin,rank_profit_margin,rank_revenue_growth,rank_earnings_growth,rank_pb,rank_debt_to_equity,value_score,quality_score,growth_score,factor_coverage,total_score,flags,market_rank,theme,theme_source,is_mortgage_reit,theme_rank,research_status,research_candidate,previous_market_rank,rank_change,daily_change,regime_adjusted_score,regime,factor_model_version,regime_rank
8707.T,8707,"IwaiCosmo Holdings,Inc.",JP,Prime Market (Domestic),JPX,8707,TSE,8707,"IwaiCosmo Holdings, Inc.",4600.0,128000.0,118013.33333333331,108049550629.0,9.269753037657768,1.4517720534826513,4.89130434782609,16.5637589614966,0.36296943231441,97.1910112359551,45.1109893121403,31.9429980816662,38.7610754078412,64.54057796384359,5.747126436781609,23.324396782841823,17.496807151979567,78.64077669902913,2.8241311796252546,0.81045336,8707,TSE:8707,TSE,542861333.3333333,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6957871995679179,0.906832298136646,0.8422900351066702,0.9308668647042938,0.7666937010002703,0.4072373751012692,0.81045336,0.2857142857142857,84.3944099378882,34.64758304077775,76.66937010002704,70.79894723793142,0.1078777391304347,0.8692992213570634,0.959257349149046,0.7698744769874477,0.9961664841182912,0.9869791666666666,0.9734375,0.9477296726504753,0.7899391929242675,0.4867944070429829,0.4236581552892131,77.17836591830306,83.00231566123237,86.88344327873713,1.0,75.27815799743118,ok,5.0,Other,concentration_guard_keyword_v1,False,2.0,research_candidate,True,6.0,1.0,unchanged,74.81160926141466,UNKNOWN,1.7.0,22
2121.T,2121,"MIXI,Inc.",JP,Prime Market (Domestic),JPX,2121,TSE,2121,MIXI Inc.,3530.0,493800.0,395906.6666666667,221850799179.0,10.831613213831696,1.2179877075780996,3.39943342776204,11.8686288035564,0.234502604760113,66.0718580154875,13.3647571866032,11.5856754257986,19.884292331644065,34.88794171015336,20.068027210884352,32.9066265060241,34.27158615443134,8.782742681047766,2.6996208475253827,0.09099365,2121,TSE:2121,TSE,1397550533.3333335,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.9476100459087228,0.95058061031596,0.9354577369700244,0.5503645692681609,0.8532035685320357,0.4439643532271131,0.09099365,0.9125033756413718,84.6003240615717,67.82338644342425,85.32035685320358,80.51409457577962,0.0923223512747875,0.760845383759733,0.7653429602888087,0.5962343096234309,0.9058050383351588,0.7302083333333333,0.7614583333333333,0.8262935586061246,0.6379215035931454,0.5867426204039358,0.5190203230849401,70.43103214841592,70.25452675420394,73.2107531099635,1.0,72.67709692339704,ok,10.0,Other,concentration_guard_keyword_v1,False,4.0,research_candidate,True,10.0,0.0,unchanged,74.74433321116683,UNKNOWN,1.7.0,23
ACNB,ACNB,ACNB Corporation - Common Stock,US,NASDAQ,Nasdaq Trader,ACNB,NASDAQ,ACNB,ACNB Corporation,64.45,224967.0,72025.76666666666,655451925.9999999,12.219862727996665,1.548510546690296,2.35841737781226,13.3406644428968,0.7733929630338381,,42.9819885708619,33.836198881878246,24.94951691571655,95.53627701775854,5.431048584982824,17.673909074310753,26.37254901960785,46.01268690530132,2.3224044258164382,0.25464264,ACNB,NASDAQ:ACNB,NASDAQ,4642060.661666666,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6324563165294236,0.7684273950592488,0.789716810604539,0.7848965655754168,0.4153160453808752,0.8734685679855393,0.25464264,0.830177276390008,74.38742719421569,85.18229221877736,41.53160453808752,72.1577700519369,0.081833979829325,0.8059972739663789,0.7913752913752914,0.6697511167836631,,0.914968152866242,0.9245222929936304,0.808338720103426,0.8939494680851063,0.6978125,0.3954784763084547,76.50616884472234,72.61800097379975,85.11440940942661,1.0,78.2393822484648,ok,23.0,Other,concentration_guard_keyword_v1,False,5.0,research_candidate,True,23.0,0.0,unchanged,74.3999851005869,UNKNOWN,1.7.0,24
ASB,ASB,Associated Banc-Corp Common Stock,US,NYSE,Nasdaq Trader,ASB,NYSE,ASB,Associated Banc-Corp,30.84,1360660.0,1699618.0333333334,5824123394.0,10.778317547967706,1.069076780789342,3.08041504539559,9.65811666389126,1.01716014354423,,38.85975547043735,31.36155531522996,20.10946956212174,276.83392598445937,-0.2909796314257997,9.985734664764625,9.168141592920351,22.868525896414337,1.8312223957231968,0.5733191,ASB,NYSE:ASB,NYSE,52416220.148,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.4362321751355694,0.6529423579031934,0.6153846153846154,0.6547499497891143,0.7173824959481362,0.941554529021892,0.5733191,0.6597502014504432,58.98272745531232,80.06523652361676,71.73824959481362,66.16668304331363,0.0927788586251621,0.8659700136301681,0.8554778554778555,0.5453095086151882,,0.8863057324840764,0.9047770700636942,0.755656108597285,0.9617686170212766,0.856875,0.3103127903375657,85.94409563693412,66.16762753751311,85.87123628092807,1.0,76.05937264663679,ok,47.0,Other,concentration_guard_keyword_v1,False,14.0,research_candidate,True,45.0,-2.0,unchanged,74.283186006115,UNKNOWN,1.7.0,25
HCI,HCI,"HCI Group, Inc. Common Stock",US,NYSE,Nasdaq Trader,HCI,NYSE,HCI,"HCI Group, Inc.",182.52,191023.0,163203.3,2270342162.0,7.865546218487396,2.1076027508303623,0.876616261231646,33.7631072523805,0.0624728565092059,,51.0373605229549,32.5969827586207,22.82749056664624,105.64880625321256,2.2979486604640864,15.285497726124316,16.72315661571913,12.264731209250828,2.76616691877993,0.8216852,HCI,NYSE:HCI,NYSE,29787866.316,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5424784093191404,0.7356898975697931,0.7025507129945773,0.5820445872665194,0.6434359805510534,0.8029724844346254,0.8216852,0.5417002417405319,64.06909017875076,67.23363630875787,64.34359805510535,64.90140289270572,0.1271367521367521,0.93866424352567,0.634032634032634,0.9109763880025528,,0.9509554140127388,0.9152866242038216,0.7850678733031674,0.9105718085106383,0.5628124999999999,0.8182099721275937,71.18364591861014,89.88570995866768,84.78198409069029,1.0,76.91914476058382,ok,37.0,Other,concentration_guard_keyword_v1,False,9.0,research_candidate,True,37.0,0.0,unchanged,74.26439207663348,UNKNOWN,1.7.0,26
HTGC,HTGC,"Hercules Capital, Inc. Common Stock",US,NYSE,Nasdaq Trader,HTGC,NYSE,HTGC,"Hercules Capital, Inc.",17.13,1913484.0,1608496.0333333334,3206119188.0,8.604148877392134,1.410105177547306,9.34033858727379,17.1598757627833,1.03330695193749,97.9921191988077,82.6554785423897,64.1577309240341,44.00340653324412,32.06633499170811,5.806053119209374,10.019267822736024,10.373711340206182,-10.31413612565446,1.7821481284006069,0.958974,HTGC,NYSE:HTGC,NYSE,27553537.051,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6410925888732677,0.6545491062462342,0.6320546294436634,0.3747740510142598,0.6308752025931929,0.9463747740510142,0.958974,0.4883158742949234,57.56175938943563,71.73453241729688,63.08752025931928,61.93381677688349,0.1162230005837711,0.9241253975465696,0.9763986013986014,0.757498404594767,0.9887272727272728,0.9914012738853504,0.9869426751592356,0.8988364576599871,0.6675531914893617,0.7396875,0.3038092288634252,88.00704996483904,80.56757710460101,78.31948245746744,1.0,77.20199702986338,ok,32.0,Other,concentration_guard_keyword_v1,False,7.0,research_candidate,True,36.0,4.0,unchanged,74.04413154892171,UNKNOWN,1.7.0,27
BTG,BTG,B2Gold Corp Common shares (Canada),US,NYSE American,Nasdaq Trader,BTG,AMEX,BTG,B2Gold Corp,5.52,28118949.0,23104101.53333333,7294056163.111693,10.367458800620245,1.838189848673818,1.45532194480946,22.114772842523,0.114828832816323,49.1287018974641,45.9447234537332,21.347402029763,65.31154922572104,,42.268041237113394,18.96551724137931,8.661417322834636,45.26315789473684,4.057061064893942,2.7983308,BTG,AMEX:BTG,AMEX,127534640.464,ok,6,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.9644506929102228,0.7858003615183772,0.6085559349266921,0.7816830688893353,0.8322528363047001,0.6033340028118096,2.7983308,0.1025382755842062,78.51225145611569,35.29361391980079,83.22528363047002,68.41454689819011,0.096455652173913,0.8823262153566561,0.7074592074592074,0.8318442884492662,0.6469090909090909,0.9331210191082804,0.8054140127388535,0.9282482223658696,,0.6231249999999999,0.7689687209662435,73.76368076052877,79.7251426434347,92.82482223658694,1.0,74.00805010469573,ok,83.0,Other,concentration_guard_keyword_v1,False,34.0,research_candidate,True,86.0,3.0,unchanged,73.94050875852099,UNKNOWN,1.7.0,28
AFL,AFL,AFLAC Incorporated Common Stock,US,NYSE,Nasdaq Trader,AFL,NYSE,AFL,AFLAC Incorporated,116.07,1993064.0,2044624.8,58190919319.0,12.43878130592736,1.923230828957722,2.05048677522185,16.9077757685353,0.287971760358934,,33.3610050362499,26.9079639160994,13.570081709616591,110.97696081756314,-6.228793019873977,-1.8933310793677705,2.156310508713245,7.611718894863706,1.713932184043402,-0.020525066,AFL,NYSE:AFL,NYSE,237319600.536,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.2731472183169311,0.4153444466760393,0.5193814018879293,0.5428800964049005,0.8954619124797407,0.9536051415946978,0.020525066,0.9824738114423852,43.76882908214501,96.80394765185414,89.54619124797406,63.89421304944665,0.0803937279228052,0.7905497501135847,0.7601981351981352,0.7520740268028079,,0.8337579617834395,0.8547770700636943,0.6531997414350356,0.915558510638298,0.604375,0.6382781046763704,71.83742951039066,76.9721790831578,78.43791260366667,1.0,73.97590117922033,ok,84.0,Other,concentration_guard_keyword_v1,False,35.0,research_candidate,True,87.0,3.0,unchanged,73.75658569826422,UNKNOWN,1.7.0,29
DAC,DAC,Danaos Corporation Common Stock,US,NYSE,Nasdaq Trader,DAC,NYSE,DAC,Danaos Corporation,149.75,99792.0,118720.7,2725983948.0,5.068659606083068,0.67195278498516,2.40400667779633,14.1397151814653,0.298441459777871,55.1041975692448,48.4236486351999,51.2575078454962,2.4516030052364384,21.81307671375208,13.104229607250751,13.33535154771816,39.30232558139535,61.83940343672322,2.965872170207557,0.4496254,DAC,NYSE:DAC,NYSE,17778424.825,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7840931914038963,0.7101827676240209,0.8515766218116088,0.8337015464952802,0.5810372771474879,0.77083751757381,0.4496254,0.7244157937147462,79.48885318337014,74.7626655644278,58.10372771474879,75.09953745834135,0.19729081803005,0.9809177646524307,0.7945804195804196,0.688895979578813,0.7021818181818181,0.9436305732484076,0.9754777070063694,0.3015513897866839,0.5851063829787234,0.9559375,0.6320842366057603,91.047856141095,78.84540629242338,44.33288863827036,1.0,74.47762114820335,ok,75.0,Other,concentration_guard_keyword_v1,False,30.0,research_candidate,True,74.0,-1.0,unchanged,73.5511290252573,UNKNOWN,1.7.0,30
AUPH,AUPH,Aurinia Pharmaceuticals Inc - Common Shares,US,NASDAQ,Nasdaq Trader,AUPH,NASDAQ,AUPH,Aurinia Pharmaceuticals Inc,16.65,1248763.0,1163456.933333333,2215302063.0,7.278688524590163,3.5990117308328307,0.0,66.1177795439022,0.104309245621796,90.3578410758042,45.1505102614109,100.836899331336,19.75925662534958,434.9625818521984,7.005141388174795,6.76498877845462,15.70535093815148,40.03364171572749,3.665498524957076,0.08614331,AUPH,NASDAQ:AUPH,NASDAQ,19371557.94,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6740309299056035,0.5944968869250854,0.6921068487648122,0.7567784695722033,0.5915721231766613,0.6631853785900783,0.08614331,0.9383561643835616,67.93532837919261,80.077077148682,59.15721231766613,69.65404816233598,0.1373873873873874,0.9482053611994548,0.2714160839160839,0.9687300574345884,0.9523636363636364,0.9264331210191082,0.9945859872611464,0.7508080155138979,0.976063829787234,0.3575,0.7764013626509756,52.57071483718463,92.3702832945891,86.34359226505659,1.0,75.70582881513594,ok,54.0,Other,concentration_guard_keyword_v1,False,19.0,research_candidate,True,46.0,-8.0,unchanged,73.45408694602068,UNKNOWN,1.7.0,31
ABUS,ABUS,Arbutus Biopharma Corporation - Common Stock,US,NASDAQ,Nasdaq Trader,ABUS,NASDAQ,ABUS,Arbutus Biopharma Corporation,5.21,18070384.0,2016808.933333333,1030787171.0,6.6504978299719175,3.979681472711301,0.0,89.5814860017788,0.0140105823377768,99.9757869249395,81.1297600704537,84.2251815980768,1078.7752983941552,,15.52106430155211,17.34234234234233,24.04761904761904,51.45348837209303,4.06020420321079,1.1849545,ABUS,NASDAQ:ABUS,NASDAQ,10507574.542666666,ok,6,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8170315324362322,0.7642096806587668,0.7734484836312513,0.8043783892347861,0.5149918962722853,0.6031331592689295,1.1849545,0.4043110394842868,78.9767021490259,50.37220993766082,51.499189627228525,67.70395221791502,0.1503646833013435,0.9582008178100864,0.2714160839160839,0.9760689215060624,0.9970909090909092,0.9898089171974522,0.9929936305732484,0.9919198448610214,,0.3278124999999999,0.90802105915144,51.91431339087234,97.27966875038226,99.19198448610214,1.0,76.53922924553709,ok,42.0,Other,concentration_guard_keyword_v1,False,13.0,research_candidate,True,67.0,25.0,rank_up,73.2186849843434,UNKNOWN,1.7.0,32
SB,SB,"Safe Bulkers, Inc Common Stock ($0.001 par value)",US,NYSE,Nasdaq Trader,SB,NYSE,SB,"Safe Bulkers, Inc",8.53,1144265.0,881724.0666666667,868639499.0,11.023520289480484,0.998051868275874,2.46189917936694,10.3192925594792,0.587684826422882,44.2388430531421,33.2840106797015,28.2875716668914,10.807256007471452,81.30271790065605,14.959568733153631,25.07331378299119,41.93011647254575,105.54216867469876,3.588326803054333,0.54372615,SB,NYSE:SB,NYSE,7521106.288666666,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8096003213496686,0.8447479413536855,0.8636272343844146,0.9134364330186784,0.4698136142625608,0.6764410524201647,0.54372615,0.6714343271555198,85.78529825266118,67.39376897878422,46.98136142625608,75.36682541023117,0.0907151230949589,0.8559745570195366,0.8018648018648019,0.5682833439693682,0.5927272727272728,0.8324840764331211,0.8694267515923567,0.5885585003232062,0.8607047872340425,0.878125,0.4766181480334469,84.53214529614462,66.79079185511132,72.46316437786244,1.0,75.30022724810328,ok,59.0,Other,concentration_guard_keyword_v1,False,22.0,research_candidate,True,64.0,5.0,unchanged,73.09832322690603,UNKNOWN,1.7.0,33
DCOM,DCOM,"Dime Commercial Bancshares, Inc. Common Stock",US,NYSE,Nasdaq Trader,DCOM,NYSE,DCOM,"Dime Commercial Bancshares, Inc.",40.43,209930.0,322019.2666666669,1785251082.0,14.678332849259366,1.3291808622941668,2.47341083353945,8.57757951821843,0.431325865398275,,37.10640724988254,25.97081253423772,14.80089455282322,226.31204833550527,1.4300050175614658,9.093362115488391,18.981753972925254,42.108963093145874,2.055638551617863,0.29016754,DCOM,NYSE:DCOM,NYSE,13019238.951333342,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5119501908013657,0.6336613777867042,0.725045189797148,0.7656155854589275,0.5399108589951378,0.9152440249045992,0.29016754,0.8098307816277196,65.90680859610364,86.25374032661594,53.99108589951378,69.20618312424324,0.0681276279990106,0.7096774193548387,0.803030303030303,0.51148691767709,,0.8681528662420382,0.8471337579617835,0.6767937944408533,0.9527925531914894,0.768125,0.550944564880768,76.02775741283806,69.44295266904199,81.47931738161714,1.0,75.48762333520138,ok,56.0,Other,concentration_guard_keyword_v1,False,21.0,research_candidate,True,54.0,-2.0,unchanged,72.83457098178309,UNKNOWN,1.7.0,34
6750.T,6750,"ELECOM CO.,LTD.",JP,Prime Market (Domestic),JPX,6750,TSE,6750,"Elecom Co., Ltd.",1938.0,198700.0,226660.0,176582728867.0,7.146152084718407,1.423914704775973,2.94117647058824,22.2792446506562,0.0113395854619764,39.4969908232846,11.9239082182908,15.4803402880368,15.437216999756378,115.43067085037931,7.368421052631579,16.95835847917924,8.449916060436486,3.858520900321544,2.5104959213727804,0.26925224,6750,TSE:6750,TSE,439267080.0,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7599243856332704,0.8360788549824467,0.7377801782338644,0.473399945989738,0.7380373073803731,0.4898730758844181,0.26925224,0.7096948420199838,70.179584120983,59.978395895220096,73.80373073803732,68.17290905710041,0.1399354489164086,0.9516129032258064,0.6642599277978339,0.8828451882845189,0.6845564074479737,0.6791666666666667,0.8494791666666667,0.7550158394931362,0.8888888888888888,0.5007767995857069,0.8744137571651902,70.55498768697824,79.40922372462033,82.19523641910125,1.0,73.45379713915035,ok,8.0,Other,concentration_guard_keyword_v1,False,3.0,research_candidate,True,8.0,0.0,unchanged,72.73517702746824,UNKNOWN,1.7.0,35
CNX,CNX,CNX Resources Corporation Common Stock,US,NYSE,Nasdaq Trader,CNX,NYSE,CNX,CNX Resources Corporation,36.36,1082202.0,1573839.8666666667,5379230624.0,6.079860878870978,1.118743757834437,0.0,21.2486692250072,0.491371150266247,48.4393947394192,39.7695410180974,42.8481491660721,16.211654840991923,911.5696887686064,9.287646528403956,3.0612244897959133,-10.773006134969329,28.61690838344535,2.643697829892964,-0.35004064,CNX,NYSE:CNX,NYSE,57224817.552,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.718819039967865,0.5268126129744929,0.3404298051817634,0.6929102229363326,0.7307536466774717,0.8232576822655151,0.35004064,0.7725624496373892,56.97429202651134,79.79100659514522,73.07536466774717,65.09363156485519,0.1644774477447745,0.9659245797364834,0.2714160839160839,0.8194001276324187,0.6367272727272727,0.8939490445859872,0.963375796178344,0.6978021978021978,0.9857047872340424,0.84125,0.5202849179312481,69.28635545508558,76.67474318110541,84.17534925181201,1.0,73.84013930265863,ok,86.0,Other,concentration_guard_keyword_v1,False,37.0,research_candidate,True,83.0,-3.0,unchanged,72.48956797635877,UNKNOWN,1.7.0,36
CAC,CAC,Camden National Corporation - Common Stock,US,NASDAQ,Nasdaq Trader,CAC,NASDAQ,CAC,Camden National Corporation,56.67,177654.0,95482.23333333334,957555733.0,10.865480481632028,1.319021089441128,2.96453149814717,12.8667981545258,0.825198436204241,,42.443735969363686,33.449791544832,12.799672605703522,65.31220285261492,4.595791805094135,14.554275318374778,16.556972439325392,47.00389105058368,2.7847061825742445,0.29232624,CAC,NASDAQ:CAC,NASDAQ,5410978.163000001,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6085559349266921,0.724844346254268,0.7003414340228962,0.7889134364330187,0.4321312803889789,0.7995581442056638,0.29232624,0.8074133763094279,70.56637879092187,80.34857602575458,43.21312803889789,68.90894048682645,0.0920345862008117,0.8627896410722399,0.8464452214452215,0.6541161455009572,,0.9124203821656052,0.9213375796178344,0.6396250808015513,0.8191489361702128,0.7734375,0.3716320842366057,82.75574541724872,71.48765478802505,72.9387008485882,1.0,75.78583344353756,ok,52.0,Other,concentration_guard_keyword_v1,False,17.0,research_candidate,True,49.0,-3.0,unchanged,72.27636013428034,UNKNOWN,1.7.0,37
LNC,LNC,Lincoln National Corporation Common Stock,US,NYSE,Nasdaq Trader,LNC,NYSE,LNC,Lincoln National Corporation,42.15,2334057.0,2081831.6,8069505754.000001,3.645436933508614,0.7785949381538857,4.27046263345196,22.5774034550414,0.604899110053749,,15.3425849813839,11.4066050964654,12.323484683901803,101.7413152338911,0.333253987145919,16.92094313453537,5.506883604505621,3.664535169699956,3.3141013677097413,0.75156045,LNC,NYSE:LNC,NYSE,87749201.94,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.45832496485238,0.7599919662582848,0.5677846957220325,0.5047198232576823,0.7878849270664505,0.7168106045390641,0.75156045,0.5715149073327961,57.27053625225948,64.41627559359301,78.78849270664506,62.284664555750695,0.2743155397390273,0.9913675601999092,0.916958041958042,0.8372686662412253,,0.5949044585987261,0.6468152866242038,0.6266968325791855,0.9055851063829788,0.9321875,0.4682564261381232,94.6837700719317,63.68112094005696,76.61409694810821,1.0,73.16706391949668,ok,98.0,Other,concentration_guard_keyword_v1,False,45.0,research_candidate,True,90.0,-8.0,unchanged,72.16049060476932,UNKNOWN,1.7.0,38
2914.T,2914,JAPAN TOBACCO INC.,JP,Prime Market (Domestic),JPX,2914,TSE,2914,Japan Tobacco Inc.,6980.0,2540200.0,4534963.333333333,12388477539062.0,19.921586580271292,2.8203659432892696,3.810888252149,14.4556042688872,0.381608563395463,56.8619020962024,25.215919974231,16.4283897459724,12.21309373312294,220.76485823124816,9.748427672955977,12.254744290768736,16.58593619508936,43.68052696582956,2.2076132614458777,0.25837675,2914,TSE:2914,TSE,31654044066.666664,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8255468539022415,0.7534431541992979,0.8312179314069673,0.8382392654604375,0.9881048932143822,0.5849311369160141,0.25837675,0.722117202268431,81.2111801242236,65.35241695922225,98.81048932143824,79.88638571255545,0.0501968051575931,0.2736373748609566,0.850438370293966,0.7092050209205021,0.8537787513691129,0.9151041666666668,0.8619791666666666,0.6837381203801478,0.9430624654505252,0.218539616778871,0.4085461177696717,44.75384539779312,74.97226446785238,81.34002929153365,1.0,68.18407288723498,ok,26.0,Other,concentration_guard_keyword_v1,False,16.0,research_candidate,True,23.0,-3.0,unchanged,72.07237386773103,UNKNOWN,1.7.0,39
MCY,MCY,Mercury General Corporation Common Stock,US,NYSE,Nasdaq Trader,MCY,NYSE,MCY,Mercury General Corporation,105.7,271122.0,281652.26666666666,5854578013.0,6.249113181667691,2.064374501361765,1.20151371807001,38.9915185072506,0.33925229855167,,18.7810564625113,14.7718667059585,9.950250653700204,140.13856550627523,0.8010680907877202,3.283173734610122,21.36869904696291,41.87919463087249,2.5966460743717708,0.2917035,MCY,NYSE:MCY,NYSE,29770644.586666662,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.4858405302269532,0.5300261096605744,0.7481421972283591,0.7640088371158867,0.643030794165316,0.8322956416951195,0.2917035,0.8080177276390008,63.20044185579433,82.01566846670602,64.3030794165316,68.06964414263284,0.1600227057710501,0.964107223989096,0.6786130536130536,0.9320357370772177,,0.6659235668789809,0.7178343949044586,0.5627020038784745,0.9318484042553192,0.5721875000000001,0.6032827500774234,73.83025925340499,72.976911223452,74.72752040668968,1.0,73.42971324892724,ok,92.0,Other,concentration_guard_keyword_v1,False,40.0,research_candidate,True,,,new_entry,71.94330873919277,UNKNOWN,1.7.0,40
LTC,LTC,"LTC Properties, Inc. Common Stock",US,NYSE,Nasdaq Trader,LTC,NYSE,LTC,"LTC Properties, Inc.",40.27,430320.0,605165.4,2170777061.0,14.759025105369252,1.7112329460997744,5.66178296498634,12.1054076187421,0.614479770699914,58.6329073381929,36.1690749833424,38.5303024670352,59.93916941090377,49.58061509785647,-5.933193179163744,4.272397721387897,3.309389430477184,11.705963938973664,2.342078820544117,0.10073025,LTC,NYSE:LTC,NYSE,24370010.658000004,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.2787708375175738,0.5466961237196224,0.5362522594898574,0.5774251857802771,0.6183144246353323,0.8686483229564169,0.10073025,0.928887993553586,48.47861016268327,89.87681582550013,61.83144246353323,60.831086423514975,0.0677551527191457,0.7064970467969105,0.9484265734265734,0.6289087428206764,0.7370909090909091,0.8576433121019108,0.9496815286624204,0.9221073044602456,0.7589760638297872,0.653125,0.4642304118922267,76.93495400744946,72.75109809136288,84.05416841450165,1.0,74.98566060583093,ok,63.0,Other,concentration_guard_keyword_v1,False,24.0,research_candidate,True,56.0,-7.0,unchanged,71.9057243346527,UNKNOWN,1.7.0,41
RDN,RDN,Radian Group Inc. Common Stock,US,NYSE,Nasdaq Trader,RDN,NYSE,RDN,Radian Group Inc.,36.59,953140.0,1233813.6666666667,4840905147.0,9.40109452480666,1.016290929735384,2.78764689805958,12.0264139096629,0.263452538734182,,51.1139250355928,34.0000024316198,27.931866894378444,-2.0066468603655743,-5.182689816014511,-1.374663072776275,10.045112781954897,5.751445086705208,2.130466763101401,0.22088504,RDN,NYSE:RDN,NYSE,45145242.06333334,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.3018678449487849,0.4243824061056437,0.627234384414541,0.5268126129744929,0.6985413290113452,0.9035950994175536,0.22088504,0.8495165189363416,47.00743121108657,87.65558091769476,69.85413290113452,60.59647389124581,0.1063705930582126,0.9064061790095412,0.8315850815850816,0.6276324186343332,,0.951592356687898,0.9264331210191082,0.8309631544925663,0.3829787234042553,0.87,0.6531433880458346,86.93304201982075,78.97003210967935,60.69709389484108,1.0,73.81463913066045,ok,87.0,Other,concentration_guard_keyword_v1,False,38.0,research_candidate,True,84.0,-3.0,unchanged,71.82041558011117,UNKNOWN,1.7.0,42
