ticker,code,name,market,exchange,universe_source,merge_code,merge_exchange,source_name,source_description,price,volume,avg_volume_30d,market_cap,pe,pb,dividend_yield,roe,debt_to_equity,gross_margin,operating_margin,profit_margin,revenue_growth,earnings_growth,return_1m,return_3m,return_6m,return_12m,volatility_1m,beta_1y,source_code,source_symbol,source_exchange,avg_turnover_30d,price_status,fundamental_fields_present,fundamental_status,data_retrieved_at_utc,price_date,price_basis,price_source,fundamental_source,eligible,rank_return_1m,rank_return_3m,rank_return_6m,rank_return_12m,rank_avg_turnover_30d,rank_volatility_1m,beta_abs,rank_beta_abs,momentum_score,risk_score,liquidity_score,pre_score,earnings_yield,rank_earnings_yield,rank_dividend_yield,rank_roe,rank_gross_margin,rank_operating_margin,rank_profit_margin,rank_revenue_growth,rank_earnings_growth,rank_pb,rank_debt_to_equity,value_score,quality_score,growth_score,factor_coverage,total_score,flags,market_percentile,cross_market_score,market_rank,cross_market_rank,theme,theme_source,is_mortgage_reit,theme_rank,research_status,research_candidate,previous_market_rank,rank_change,daily_change
4763.T,4763,"CREEK & RIVER Co.,Ltd.",JP,Prime Market (Domestic),JPX,4763,TSE,4763,"CREEK & RIVER Co., Ltd.",1493.0,35700.0,38243.333333333336,32991126556.000004,6.807106747105726,1.620631839523624,3.37837837837838,26.2893990668378,0.5908485154162311,37.2822261619999,8.82138296538717,7.19601127468443,26.002348739951287,101.96393317028611,-2.354480052321779,16.277258566978194,5.140845070422535,-1.7763157894736843,1.1895399647174436,0.16587207,4763,TSE:4763,TSE,57097296.66666667,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.2748917748917749,0.7608225108225108,0.5681818181818182,0.3912337662337662,0.47754329004329005,0.7610930735930737,0.16587207,0.8392857142857143,49.87824675324675,80.0189393939394,47.754329004329,57.09483225108225,0.1469052913596785,0.9626532887402452,0.7639386189258311,0.9219562955254943,0.6328082563824009,0.5248190279214064,0.5408479834539814,0.8987408184679958,0.8772026431718062,0.44090441932168556,0.29989658738366076,72.24987756625873,58.406563013338875,88.7971730819901,1.0,69.90812268337534,ok,99.33503836317136,99.33503836317136,14.0,37.0,Other,concentration_guard_keyword_v1,False,8.0,research_candidate,True,13.0,-1.0,unchanged
3989.T,3989,SHARINGTECHNOLOGY.INC,JP,Growth Market(Domestic),JPX,3989,TSE,3989,SHARINGTECHNOLOGY. INC,1545.0,244400.0,466476.6666666667,37404769793.0,14.905760859498008,6.553241716893341,4.36893203883495,48.5011340657572,0.0539042095233234,90.2873911592666,21.4182916827878,26.6937270590264,13.602586380872081,72.35902143113701,-1.5923566878980893,54.191616766467064,26.84729064039409,46.44549763033175,1.6252175010256515,0.6350896,3989,TSE:3989,TSE,720706450.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.3352272727272727,0.97754329004329,0.8498376623376623,0.8593073593073594,0.7992424242424242,0.5546536796536796,0.6350896,0.39529220779220775,75.5478896103896,47.49729437229437,79.92424242424242,69.19169372294371,0.06708815533980583,0.5222965440356745,0.9166240409207161,0.9885535900104059,0.9858772406300923,0.8800413650465356,0.9560496380558429,0.7140608604407135,0.8193832599118943,0.05704008221993828,0.7549120992761117,49.8653555725443,91.30867866037975,76.67220601763039,1.0,69.08472735915969,ok,99.23273657289002,99.23273657289002,16.0,43.0,Other,concentration_guard_keyword_v1,False,9.0,research_candidate,True,14.0,-2.0,unchanged
LTC,LTC,"LTC Properties, Inc. Common Stock",US,NYSE,Nasdaq Trader,LTC,NYSE,LTC,"LTC Properties, Inc.",43.36,645595.0,575002.4,2337345260.0,15.891515484698553,1.8425393728057167,5.25830258302583,12.1054076187421,0.614479770699914,58.6329073381929,36.1690749833424,38.5303024670352,59.93916941090377,49.580615097856466,7.061728395061727,12.769830949284776,16.559139784946225,21.388577827547593,1.981204591765708,0.1015608,LTC,NYSE:LTC,NYSE,24932104.064,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8832028898254064,0.7977122215532811,0.6919526389725065,0.7264699979931768,0.6343479137270711,0.8661448926349589,0.1015608,0.9254571026722925,77.48344370860927,89.58009976536256,63.43479137270711,78.40030987241227,0.06292666051660516,0.6340044742729306,0.9358787525502769,0.6218729955099422,0.7351764277919244,0.8563236699585856,0.9493307839388145,0.9203625768857235,0.748745399799264,0.5959375,0.4693308550185874,72.19402422744025,72.64069464435707,83.45539883424937,1.0,77.95929100589498,ok,99.21305741766248,99.21305741766248,28.0,44.0,Other,concentration_guard_keyword_v1,False,8.0,research_candidate,True,31.0,3.0,unchanged
CMBT,CMBT,CMB.TECH NV Ordinary Shares,US,NYSE,Nasdaq Trader,CMBT,NYSE,CMBT,CMB.TECH NV,19.04,1244007.0,1081473.0333333334,5524832555.713279,6.664386177187177,1.772137163077184,3.16881316098707,37.4127454373586,1.7470911510884,36.5023353759467,30.1440645738374,37.1426563806956,92.48344766009937,112.31711710403222,5.1933701657458435,33.801827125790574,51.111111111111114,89.64143426294821,2.547868761189907,1.0874956,CMBT,NYSE:CMBT,NYSE,20591246.55466667,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8617298815974312,0.9157134256472005,0.8942404174192253,0.9351796106762994,0.6081435194517234,0.7581778045354204,1.0874956,0.4446453686960016,90.17158338350391,60.141158661571104,60.81435194517234,78.26039248727098,0.15005132857142858,0.9467561521252796,0.8452346254736228,0.9227068633739577,0.4885412877409967,0.8066263141127747,0.9435946462715105,0.9491744901262544,0.9116761458681834,0.6125,0.17503097893432462,80.14969258663008,66.73000180867129,93.04253179972189,1.0,77.87534126553098,ok,99.18391139609443,99.18391139609443,29.0,45.0,Other,concentration_guard_keyword_v1,False,9.0,research_candidate,True,30.0,1.0,unchanged
SPNT,SPNT,SiriusPoint Ltd. Common Shares,US,NYSE,Nasdaq Trader,SPNT,NYSE,SPNT,SiriusPoint Ltd.,25.8,1664138.0,900827.9333333333,2997057329.0000005,6.303906956288025,1.3157438440527358,0.0,23.0783275515793,0.307966079353223,,21.0294615645107,15.5650648031278,22.554235049990567,366.61726142971156,7.142857142857153,11.398963730569951,21.297602256699584,48.10562571756601,2.2005790020282965,0.035280157,SPNT,NYSE:SPNT,NYSE,23241360.68,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8840056191049569,0.7848685530804737,0.7417218543046358,0.8573148705599036,0.6238661560169321,0.8227975115392334,0.035280157,0.9668474984930682,81.69777242624924,89.48225050161508,62.38661560169321,80.7472184214073,0.15863178294573643,0.9530201342281879,0.2698921597201982,0.8335471456061578,,0.7005415737496018,0.7294455066921606,0.7766267400453221,0.9705587152893944,0.750625,0.630731102850062,65.78457646494621,72.35663322244955,87.35927276673583,1.0,77.68416041437577,ok,99.15476537452638,99.15476537452638,30.0,47.0,Other,concentration_guard_keyword_v1,False,10.0,research_candidate,True,35.0,5.0,unchanged
8935.T,8935,"FJ NEXT HOLDINGS CO.,LTD.",JP,Prime Market (Domestic),JPX,8935,TSE,8935,FJ NEXT HOLDINGS CO. LTD.,2025.0,76700.0,55940.0,64913094566.0,5.589583776129579,0.791852319049789,3.32326283987915,15.0425985090522,0.18625308929402903,19.6756134360359,11.292649355462,7.85158421345192,25.89537877083802,54.08534725887654,0.746268656716418,17.1875,24.080882352941178,27.679697351828498,1.6773964753872541,1.1474334,8935,TSE:8935,TSE,113278500.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5725108225108225,0.7729978354978355,0.8327922077922078,0.7678571428571429,0.5643939393939394,0.5349025974025974,1.1474334,0.1558441558441559,73.65395021645021,34.53733766233766,56.439393939393945,61.29261363636364,0.1789041975308642,0.9838350055741361,0.7560102301790281,0.7330905306971904,0.23845736013036392,0.6520165460186143,0.5858324715615305,0.8982161594963274,0.751101321585903,0.8689619732785201,0.5667011375387797,86.96024030105613,55.52196091892958,82.46587405411152,1.0,68.34241829763693,ok,99.1304347826087,99.1304347826087,18.0,48.0,Other,concentration_guard_keyword_v1,False,10.0,research_candidate,True,26.0,8.0,unchanged
LPG,LPG,Dorian LPG Ltd. Common Stock,US,NYSE,Nasdaq Trader,LPG,NYSE,LPG,Dorian LPG Ltd.,54.05,495698.0,585643.3333333334,2312403849.0,7.171954407335164,1.8700914424546393,0.0,28.34202271141,0.522626703958592,60.4981674109806,52.0196533903233,55.0030051738041,81.05922022373736,555.6725247955454,5.8765915768854065,46.87500000000001,63.787878787878775,67.44114002478314,3.5335821667262337,0.5424957,LPG,NYSE:LPG,NYSE,31654022.166666668,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8703592213525988,0.945414408990568,0.9177202488460766,0.9030704394942806,0.6643821810118927,0.5723459763194862,0.5424957,0.6863572433192686,90.9141079670881,62.93516098193774,66.43821810118928,80.24798774091569,0.13943200740055506,0.9387024608501119,0.2698921597201982,0.8771648492623476,0.7551837031647872,0.9528512265052564,0.9796048438495857,0.9404337973454192,0.978588156574105,0.589375,0.509913258983891,59.93232068567701,81.49435763531736,95.9510976959762,1.0,77.62427946179771,ok,99.09647333139027,99.09647333139027,32.0,50.0,Other,concentration_guard_keyword_v1,False,11.0,research_candidate,True,36.0,4.0,unchanged
8739.T,8739,"SPARX Group Co.,Ltd.",JP,Prime Market (Domestic),JPX,8739,TSE,8739,"Sparx Group Co., Ltd.",2679.0,153000.0,125510.0,82397248018.0,13.842092672267919,2.6074847250449693,3.42335488779003,20.8281156421844,0.24675228816061398,,50.9066341208264,33.3493156655915,23.06619461431177,33.25803117798414,5.638801261829653,25.07002801120448,39.16883116883117,67.85714285714286,1.5147173000796388,1.2121209,8739,TSE:8739,TSE,336241290.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8368506493506493,0.872564935064935,0.9082792207792207,0.9123376623376623,0.7069805194805194,0.6044372294372294,1.2121209,0.13528138528138534,88.25081168831169,36.98593073593074,70.69805194805194,72.80167748917748,0.07224341172079134,0.592530657748049,0.7728900255754476,0.8662851196670135,,0.9927611168562565,0.9782833505687694,0.8672612801678908,0.6288546255506607,0.24614594039054472,0.5087900723888314,53.71888745713471,83.65299148702177,74.80579528592757,1.0,68.08964015686101,ok,99.02813299232737,99.02813299232737,20.0,54.0,Other,concentration_guard_keyword_v1,False,11.0,research_candidate,True,22.0,2.0,unchanged
HTGC,HTGC,"Hercules Capital, Inc. Common Stock",US,NYSE,Nasdaq Trader,HTGC,NYSE,HTGC,"Hercules Capital, Inc.",16.8,1158697.0,1478364.7,3144355081.9999995,8.438394695866192,1.3829402792057643,9.52380952380952,17.1598757627833,1.03330695193749,97.9921191988077,82.6554785423897,64.1577309240341,44.00340653324412,32.06633499170811,-3.8901601830663597,10.891089108910892,20.000000000000004,-12.27154046997388,1.6802999161294196,0.9677922,HTGC,NYSE:HTGC,NYSE,24836526.96,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5861930563917319,0.7796508127633955,0.7293798916315473,0.44431065623118604,0.6339447691997581,0.924944812362031,0.9677922,0.49226441631504925,63.48836042544651,70.860461433854,63.39447691997581,65.31730315172777,0.11850595238095236,0.905592841163311,0.9740600408044302,0.7498396407953817,0.9883594034194253,0.9917171073590315,0.9859783301465902,0.8938167691809648,0.6617597858815657,0.7240625,0.30855018587360594,86.79051273225804,80.48889335188069,77.77882775312652,1.0,77.52794035055506,ok,99.0090352666861,99.0090352666861,35.0,55.0,Other,concentration_guard_keyword_v1,False,12.0,research_candidate,True,29.0,-6.0,unchanged
8630.T,8630,"Sompo Holdings,Inc.",JP,Prime Market (Domestic),JPX,8630,TSE,8630,"Sompo Holdings,Inc.",6888.0,2294900.0,2321346.6666666646,6241129541016.0,8.869700392646493,1.1555028901823121,2.21631205673759,14.5855286585227,0.180464838448762,,17.1422390862362,10.5775724069245,41.36367447468562,76.16312938379596,-0.21729682746631898,12.200684150513112,12.93654697491392,45.932203389830505,1.834845087738801,0.8873757,8630,TSE:8630,TSE,15989435839.999987,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.4659090909090909,0.683982683982684,0.7126623376623377,0.8571428571428571,0.9783549783549783,0.4745670995670995,0.8873757,0.2637987012987013,67.99242424242425,36.91829004329004,97.83549783549783,64.70035173160173,0.11274337979094076,0.8924191750278707,0.47672634271099745,0.7180020811654526,,0.8143743536711479,0.7290589451913133,0.953305351521511,0.8287444933920705,0.6351490236382322,0.5744570837642192,66.80981804590334,70.89731159480333,89.10249224567907,1.0,67.98388800216964,ok,98.9769820971867,98.9769820971867,21.0,57.0,Other,concentration_guard_keyword_v1,False,12.0,research_candidate,True,20.0,-1.0,unchanged
4516.T,4516,"Nippon Shinyaku Co.,Ltd.",JP,Prime Market (Domestic),JPX,4516,TSE,4516,"Nippon Shinyaku Co., Ltd.",3509.0,381800.0,390826.6666666667,236140596573.0,7.4963143299237105,0.8006101977592749,3.53679406731318,11.5454515535695,0.00865909306324726,65.3166270085584,18.5222778729942,17.5122440942698,12.228052811443725,3.2517812767312813,-2.1199442119944214,-12.077173640691557,-33.94201807228916,5.692771084337349,1.2566636941818954,-0.042047933,4516,TSE:4516,TSE,1371410773.3333335,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.2930194805194805,0.07981601731601731,0.023809523809523808,0.5289502164502164,0.8538961038961039,0.7232142857142857,0.042047933,0.9618506493506493,23.139880952380953,84.25324675324674,85.3896103896104,47.75568181818181,0.1333988885722428,0.9403567447045708,0.7979539641943734,0.5848074921956296,0.8957088538837589,0.8391933815925543,0.8717683557394003,0.6789087093389297,0.3012114537444934,0.8663926002055499,0.8810754912099276,86.82344363681645,81.45107149242541,49.006008154171155,1.0,67.97879956898885,ok,98.92583120204603,98.92583120204603,22.0,59.0,Other,concentration_guard_keyword_v1,False,13.0,research_candidate,True,18.0,-4.0,unchanged
ACNB,ACNB,ACNB Corporation - Common Stock,US,NASDAQ,Nasdaq Trader,ACNB,NASDAQ,ACNB,ACNB Corporation,63.44,57863.0,76561.86666666667,645180313.9999999,12.028364491297257,1.5242437406056224,2.39596469104666,13.3406644428968,0.7733929630338381,,42.9819885708619,33.836198881878246,24.94951691571655,95.53627701775854,-1.6434108527131819,7.726269315673284,34.692144373673024,42.54578137287944,2.4509972833920513,0.27211037,ACNB,NASDAQ:ACNB,NASDAQ,4857084.821333333,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6773028296207104,0.7397150311057595,0.8318282159341762,0.8402568733694562,0.4275347712154807,0.7782460365241822,0.27211037,0.8302190074341973,77.22757375075255,80.42325219791897,42.75347712154807,72.85537886816348,0.08313682219419925,0.78165548098434,0.7781987758670942,0.6642078255291853,,0.9139853456514814,0.9231994901210963,0.8028488183878277,0.8869187019069923,0.6753125,0.3996282527881041,74.50555856171448,72.52552285224667,84.488376014741,1.0,77.30306944873921,ok,98.92159720198192,98.92159720198192,38.0,60.0,Other,concentration_guard_keyword_v1,False,13.0,research_candidate,True,38.0,0.0,unchanged
9757.T,9757,Funai Soken Holdings Incorporated,JP,Prime Market (Domestic),JPX,9757,TSE,9757,Funai Soken Holdings Incorporated,1191.0,191600.0,276506.6666666667,115189863167.0,13.674361891815245,3.987715959847082,3.82674516400336,31.0162288284782,0.0102828556495773,40.3812260998598,25.9884016115052,23.7253617647534,5.6549355588287025,74.13121623728964,1.5345268542199488,9.26605504587156,4.6572934973637965,-7.206856252434749,1.0205502350915074,0.17511255,9757,TSE:9757,TSE,329319440.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6371753246753247,0.5941558441558441,0.5584415584415584,0.29518398268398266,0.702922077922078,0.8341450216450217,0.17511255,0.8295454545454546,52.12391774891775,83.18452380952381,70.29220779220779,62.61431277056277,0.07312955499580186,0.6025641025641025,0.8516624040920716,0.9526534859521332,0.690385659967409,0.9188210961737332,0.9348500517063082,0.419202518363064,0.8243392070484582,0.12435765673175747,0.8728024819027922,52.61947211293106,87.39025551404751,62.17708627057611,1.0,67.7341153946261,ok,98.82352941176471,98.82352941176471,24.0,65.0,Other,concentration_guard_keyword_v1,False,14.0,research_candidate,True,21.0,-3.0,unchanged
ADAM,ADAM,"Adamas Trust, Inc. - Common Stock",US,NASDAQ,Nasdaq Trader,ADAM,NASDAQ,ADAM,"Adamas Trust, Inc.",8.14,1327266.0,1015455.3,731621532.0,4.844373028625841,0.7850088385823165,11.7936117936118,14.1663390179509,7.6886135678791305,85.7378046727309,82.7120021934993,24.307676766705,42.502065003924365,785.3003161222339,-17.94354838709677,-12.284482758620678,10.29810298102982,12.121212121212134,2.2242189226403895,0.8939062,ADAM,NASDAQ:ADAM,NASDAQ,8265806.142000001,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.16295404374874572,0.34697973108569136,0.6195063214930765,0.6700782661047562,0.49002217294900224,0.818783865141481,0.8939062,0.5220012055455093,44.987959060806745,67.03925353434951,49.00221729490023,51.10292141430646,0.2064250614250614,0.974496644295302,0.9816380064121247,0.6834509300833868,0.9290651145871226,0.992035680152915,0.8304652644996813,0.8899320168339269,0.9832719973235196,0.9184375,0.028500619578686548,95.81907169024755,69.27035217803584,93.66020070787232,1.0,76.80847799791876,ok,98.8050131157097,98.8050131157097,42.0,66.0,Other,concentration_guard_keyword_v1,False,14.0,research_candidate,True,37.0,-5.0,unchanged
7172.T,7172,"Japan Investment Adviser Co.,Ltd.",JP,Prime Market (Domestic),JPX,7172,TSE,7172,"Japan Investment Adviser Co.,Ltd.",2161.0,183400.0,151843.33333333276,131372608497.99998,10.690695088117845,1.6296944598902594,4.59231490159325,16.0199596365988,1.89907098184468,79.0370151895001,49.3290075210146,30.1430467482672,10.194464005200151,43.90598125092549,2.9047619047619047,3.298279158699809,11.62190082644628,9.19656392117231,1.197815865197843,0.6063109,7172,TSE:7172,TSE,328133443.3333321,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7272727272727273,0.38014069264069267,0.6926406926406926,0.5838744588744589,0.7021103896103896,0.7564935064935066,0.6063109,0.41720779220779225,59.59821428571428,58.685064935064936,70.21103896103897,60.96185064935064,0.09353928736695973,0.7931995540691192,0.9396419437340153,0.7606659729448492,0.9608908202064096,0.9917269906928645,0.967425025853154,0.6133263378803777,0.6932819383259912,0.4388489208633094,0.07083764219234745,72.3896806222148,75.03092903779249,65.33041381031845,1.0,67.6637270601824,ok,98.77237851662403,98.77237851662403,25.0,68.0,Other,concentration_guard_keyword_v1,False,15.0,research_candidate,True,30.0,5.0,unchanged
SD,SD,"SandRidge Energy, Inc. Common Stock",US,NYSE,Nasdaq Trader,SD,NYSE,SD,"SandRidge Energy, Inc.",14.17,300162.0,350894.23333333334,525356980.0,6.310398574927634,0.9680694222599946,3.52858151023289,16.2211785133275,0.0,48.6458195659644,41.7287409796199,43.857682852687,29.580407604041785,9.901135473766626,1.6499282639885253,4.962962962962963,-16.696061140505595,24.189307624890446,2.44300494491657,-0.67972356,SD,NYSE:SD,NYSE,4972171.286333334,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8013245033112583,0.6991772024884607,0.27754364840457557,0.7461368653421634,0.4309614996976416,0.7802528597230585,0.67972356,0.6158328310227044,63.104555488661454,69.80428453728814,43.096149969764156,61.77822692298353,0.15846859562455892,0.9525727069351231,0.868259982512387,0.7309172546504169,0.6384139687158967,0.9060210258043963,0.9633524537922243,0.8378115895111686,0.47574439611910335,0.871875,0.9843556381660471,89.75692298158367,84.46120682257963,65.6777992815136,1.0,76.62641831123598,ok,98.74672107257359,98.74672107257359,44.0,69.0,Other,concentration_guard_keyword_v1,False,15.0,research_candidate,True,52.0,8.0,unchanged
5076.T,5076,INFRONEER Holdings Inc.,JP,Prime Market (Domestic),JPX,5076,TSE,5076,INFRONEER Holdings Inc.,2897.0,1135500.0,1500726.6666666667,721966665756.0,5.898432934797171,1.3116440976122006,4.11946446961895,24.5277882605359,0.927057355662177,14.5981074618259,6.13838611548043,11.6472685128136,44.23373147436091,279.7975845627298,4.509379509379509,6.683851960964832,27.284710017574692,89.09921671018277,1.9577915032802369,0.97660637,5076,TSE:5076,TSE,4347605153.333334,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8035714285714286,0.5075757575757576,0.85254329004329,0.9458874458874459,0.9285714285714286,0.4342532467532467,0.97660637,0.22050865800865804,77.73944805194806,32.73809523809524,92.85714285714286,68.75676406926407,0.16953655505695547,0.9771460423634337,0.889002557544757,0.9084287200832466,0.12058663769690385,0.3562564632885212,0.7600827300930714,0.959601259181532,0.9592511013215859,0.5596094552929085,0.19079627714581182,80.85860184003664,46.7230165661511,95.9426180251559,1.0,67.65555970008461,ok,98.72122762148338,98.72122762148338,26.0,70.0,Other,concentration_guard_keyword_v1,False,16.0,research_candidate,True,24.0,-2.0,unchanged
ABUS,ABUS,Arbutus Biopharma Corporation - Common Stock,US,NASDAQ,Nasdaq Trader,ABUS,NASDAQ,ABUS,Arbutus Biopharma Corporation,4.88,6262978.0,5143591.0,966756051.0,6.2292570845034465,3.7276095176259405,0.0,89.5814860017788,0.0140105823377768,99.9757869249395,81.1297600704537,84.2251815980768,1078.7752983941552,,-7.04761904761905,10.407239819004525,10.407239819004525,9.6629213483146,1.7074525238082932,1.200612,ABUS,NASDAQ:ABUS,NASDAQ,25100724.08,ok,6,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.45354204294601647,0.7746337547662051,0.6201083684527393,0.6526189042745334,0.6351542027816972,0.9195263897250652,1.200612,0.4112919429375126,62.522576760987356,66.54091663312889,63.51542027816972,63.67608825660009,0.16053278688524591,0.9543624161073826,0.2698921597201982,0.9753046824887749,0.9970898508548564,0.9901242433896146,0.9926704907584448,0.9915830365814179,,0.32437499999999997,0.9045848822800495,51.620985860919355,97.19548299543482,99.15830365814179,1.0,76.39530195483434,ok,98.68842902943749,98.68842902943749,46.0,72.0,Other,concentration_guard_keyword_v1,False,16.0,research_candidate,True,50.0,4.0,unchanged
4507.T,4507,"Shionogi & Co.,Ltd.",JP,Prime Market (Domestic),JPX,4507,TSE,4507,"Shionogi & Co., Ltd.",2938.0,2423900.0,2526543.333333327,2566028504333.0,9.49047947918006,1.410735746084237,2.43359040274207,16.7275723623464,0.38602572334929397,78.2733138496394,29.2718827569309,46.7859007183872,27.866812876450464,47.04395358027693,0.20463847203274216,7.226277372262774,-15.477560414269275,9.443099273607748,1.5810641755416373,0.4564363,4507,TSE:4507,TSE,7422984313.333315,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5167748917748918,0.5229978354978355,0.11823593073593074,0.5871212121212122,0.9534632034632035,0.573051948051948,0.4564363,0.5395021645021645,43.62824675324675,55.62770562770562,95.34632034632034,54.38582251082251,0.10536875425459495,0.8612040133779264,0.5381074168797954,0.7778355879292403,0.9560021727322108,0.9410548086866598,0.9927611168562565,0.9118572927597062,0.7109030837004405,0.5200411099691675,0.40072388831437433,63.97841800756298,81.36755149037484,81.13801882300733,1.0,67.45248899622877,ok,98.67007672634271,98.67007672634271,27.0,73.0,Other,concentration_guard_keyword_v1,False,17.0,research_candidate,True,33.0,6.0,unchanged
6675.T,6675,"SAXA,Inc.",JP,Standard Market(Domestic),JPX,6675,TSE,6675,"SAXA,Inc.",2200.0,28100.0,34649.99999999998,40216090973.0,2.385783075276553,0.813349273894636,4.63384835916136,41.4916007075807,0.0307241825627533,29.1045448403225,3.60344128642854,36.1853069681546,-2.9761384494362377,322.4032479269867,1.4760147601476015,18.98323418063818,-5.035970273381293,26.195029942638644,1.3839578267563712,0.93062234,6675,TSE:6675,TSE,76229999.99999996,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6328463203463204,0.8046536796536796,0.30167748917748916,0.7548701298701299,0.5202922077922078,0.6701839826839826,0.93062234,0.24323593073593075,62.351190476190474,45.670995670995666,52.02922077922077,56.63284632034632,0.4191495909090909,0.9972129319955407,0.9432225063938618,0.9791883454734651,0.4714828897338403,0.18459152016546018,0.9850051706308169,0.10650577124868835,0.9647577092511013,0.8576567317574512,0.8019648397104446,93.26973900489513,68.44465531428054,53.56317402498948,1.0,67.34456130686974,ok,98.61892583120205,98.61892583120205,28.0,76.0,Other,concentration_guard_keyword_v1,False,18.0,research_candidate,True,31.0,3.0,unchanged
HCI,HCI,"HCI Group, Inc. Common Stock",US,NYSE,Nasdaq Trader,HCI,NYSE,HCI,"HCI Group, Inc.",176.89,96015.0,151532.96666666667,2200311276.9999995,7.622926093514328,2.042591774021383,0.90451693142631,33.7631072523805,0.0624728565092059,,51.0373605229549,32.5969827586207,22.82749056664624,105.64880625321256,-4.872277493949988,1.2651705976642886,16.04670996522993,-3.333515492649884,2.1145769634156966,0.7904155,HCI,NYSE:HCI,NYSE,26804666.473666664,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5410395344170179,0.632349989965884,0.6863335340156532,0.5161549267509532,0.6440233823825842,0.8396548264097933,0.7904155,0.5621860558569419,59.39694962873771,70.09204411333675,64.40233823825842,62.82153154131558,0.13118322121092205,0.9266219239373602,0.6289711454386476,0.90891597177678,,0.950939789741956,0.9136392606755895,0.7808352217546132,0.9053195048511208,0.549375,0.8175340768277571,70.16560231253361,89.77572747555207,84.3077363302867,1.0,76.27022877438993,ok,98.60099096473331,98.60099096473331,49.0,77.0,Other,concentration_guard_keyword_v1,False,17.0,research_candidate,True,49.0,0.0,unchanged
